object_id,text,text_type,label,ai_model,validation_status
qa_324,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Relate. Hampir semua temen² sy suka baca buku. Tetapi, ketika saya bertanya pendapat mereka mengenai buku-buku seperti Laut Bercerita, Serial Bumi, The Little Prince, Sherlock Holmes, dsb, mereka malah bingung. Eh, taunya suka baca Novel-novel Teenlit, hehe.",qa_pair,0,human,human
qa_325,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
wah, sepertinya saya ketemu orang sefrekuensi ya. saya juga dulu baca teenlit, tapi berhubung teenlit sekarang isinya bedboi dan gudgirl (atau sebaliknya) saya jadi bosan bahkan muak sebelum baca, selera saya lumayan abstrak… mungkin? edgar allan poe, salah satu penulis yang membangun saya. pertama kali belajar menulis cerita itu saya masih umur lima taun, itupun isinya tentang bocah yang pengen ke bulan tapi nggak pake roket wkwkwk. selebihnya sama, kritis bahkan karna kebiasaan berpikir kritis saya jadi berasa merendahkan orang padahal saya cuma berpendapat dalam hati awokawok",qa_pair,0,human,human
qa_326,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Saya pernah berkunjung ke sebuah perpustakaan di Kementerian HAM dan saya melihat sebuah tulisan yang inspiratif yakni ""Today a reader tomorrow a leader"", jadi teruskanlah kegiatan banyak membaca anda terutama bacaan-bacaan yang berisi Ilmu pengetahuan dan teruskan dan asah juga kemampuan menulis anda. Saya memiliki sebuah buku berjudul ""Data Mining"" yang ditulis oleh Charu C.Aggarwal berisi 693 halaman di luar Bibliography dan Daftar Isi. Buku ini saya beli dari amazon.com. Charu ini adalah seorang Distinguished Research Staff Member di IBM T.J. Watson Research Center di New York. Buku ini berisi teori Data Mining yang padat ilmu dan merupakan disipin Ilmu lintas displin (Basis Data, Algoritma dan Statistik) sehingga butuh usaha lebih untuk memahaminya dan saya berfikir, bagaimana dia dapat menuliskan buku tebal dan kaya ilmu tersebut ?!. Tidak hanya buku itu, namun banyak karya tulis Ilmu-ilmu terkait ""Data Mining"" yang merupakan ilmu yang tidak mudah bagi banyak orang mencernanya, terlebih ia menulis dengan bahasa Inggris, bukan bahasa Native nya. Melihat penulis dengan kapasitas menulis sedemikian hebatnya, saya sendiri yang hanya sudah menulis sejumlah artikel termasuk tutorial, blog dan Artikel Ilmiah merasa tidak ada apa-apanya. Terkadang untuk ukuran penguasaan Ilmu, kita harus melihat orang-orang di atas kita agar kita semakin terpacu prestasi intelektual dan kerja nyata kita.",qa_pair,0,human,human
qa_327,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Membaca buku sebenarnya hanya Sulit di awal saja, mungkin Minggu ini rajin dan Minggu Minggu kemudian sudah tidak membaca lagi oleh Sabab itu mungkin dengan tulisan ini dibuat saya berkomitmen dengan membaca mininal satu menit sehari untuk membuat kebiasaan membaca dan jika menemui kejenuhan mungkin bisa mencampur dengan bacaan lain semisal buku komik atau menonton video di youtube buat hiburan. poin nomor tiga Tidak lagi asal men-judge orang dan selalu berusaha melihat setiap hal yang terjadi dari berbagai sudut pandang Bener sih sesuai dengan ilustrasinya sebuah kubus rubik, kebanyakan mengomentari sesuatu hanya melihat dari sisi depannya saja tanpa melihat sisi sisi yang lain. relate jugasih menambah kosa kata bahasa baru, saya juga menyadari kelemahan saya belum bisa menjelaskan sesuatu yang rumit dengan bahasa yang sederhana, yang dapat dimengerti banyak orang. Setuju juga dengan jika melakukan sesuatu dengan wajar dan konsisten mungkin kedepannya memiliki manfaat. Terima kasih untuk penulis untuk opininya, banyak yang relate dengan saya.",qa_pair,0,human,human
qa_328,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Hah saya merasa malu dikarenakan saya sudah mau kuliah tapi masih membaca novel teenlit, novel percintaan anak SMA. Malu saya.",qa_pair,0,human,human
qa_329,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Apa yg kamu rasakan dan tuliskan, saya merasakannya juga, 99% sama. Memang saya jg baru sadar, saat SD di saat teman lainnya melakukan aneka aktivitas fisik, saya lebih suka menggambar atau membaca buku (saking langganannya ke perpustakaan, penjaga perpustakaan tidak memberlakukan kartu pinjam meminjam buku lagi ke saya). Namun lama kelamaan mulai mengenal sepakbola, volley, band, organisasi, dan jadi berkurang sedikit aktivitas membacanya (lebih kuat sosialnya). Namun saat kuliah dan bekerja saat ini, hobi itu muncul kembali, semuanya terjalin seimbang baik sosial maupun me time. Just sharing. Kamu masih muda dan perjalanan masih panjang. Percayalah bahwa tiap manusia terlahir dengan keunikan masing-masing dan yakin menjadi dirimu apa adanya.",qa_pair,0,human,human
qa_330,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Sama kak saya sering baca buku juga tapi tidak tertarik novel cinta²an ala wattpad dilan gitu wkwk. Dulu saat saya SD sm SMP masih tertarik. Tapi saat SMP kls 9 saya mulai membaca buku self improvement. Saat SMP pun saya masih punya teman diskusi untuk membahas buku tersebut karena dulu SMP saya negeri dan anak perpustakaannya aktif serta nyambung jika di acak diskusi. Lalu, saat masuk SMK swasta saya benar² meninggalkan buku yg menye menye wkwk. Dan sering baca buku yang self improvement atau yg lainnya tapi tidak dengan novel bucin menye menye haha. Tapi saat itu pula saya mulai kesepian, tidak ada teman sekelas yang sefrekuensi denganku. Mereka tidak suka baca buku seperti itu kadang novel bucin pun hanya ada beberapa yang baca dan mereka lebih banyak suka nonton film. Misal kaya novel Antares lalu dijadikan series, nah mereka lebih suka yang seperti itu. Disini juga saya tidak menjudge karna setiap orang punya seleranya masing-masing. Cuman saya juga ingin berdiskusi tentang buku yang saya baca seperti hal nya mereka mendiskusikan novel dan serial yang mereka tonton. Benar-benar kesepian, saat bel istirahat pun saya jarang ke kantin dan selalu bawa bekal dari rumah. Dinikmati sambil membaca buku di sudut kelas sendiri. Sampai-sampai sekelas menjulukiku pendiam dan kutu buku. Padahal nyatanya saya tidak sependiam itu ah dan mungkin tidak kutu buku juga. Atau mungkin saya yang ga merasa? Haha tapi memang saya rasa tak seperti itu",qa_pair,0,human,human
qa_331,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Kerenn banget tulisannya, sama banget dan related even aku biasa ajah baca buku. Tpi bener2 kadnag lingkungan kayak kurang dan gk ada temen dan ngerasa sendiri. Btw kmu Purwokertonya mana?",qa_pair,0,human,human
qa_332,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Permisi, mau nanya boleh? Tips agar rajin baca buku apa Kak?",qa_pair,0,human,human
qa_333,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Setiap selesai membaca suatu buku, saya selalu meletakkan buku itu di sebelah saya sembari rebahan dan merefleksikan semua yang saya ingat dari buku tersebut. Saya selalu mengkritisi dan menganalisa segala “mengapa dan bagaimana” bisa terjadi pada sebuah kehidupan. Saya juga sering seperti ini, biasanya setelah merenungi buku yang telah saya baca saya merasa butuh untuk berdiskusi, mengutarakan segala emosi saya dan cara pandang saya. Biasanya adik saya yang selalu jadi sasaran diskusi kalau tidak saya akan menulisnya atau saya akan self talk. Teman teman saya jarang sekali yang nyaman untuk diskusi tentang buku/bacaan. jadi ketika saya berada dilingkungan luar saya merasakan sekali bagaimana rasanya ""berjalan sendiri"".",qa_pair,0,human,human
qa_334,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
kerennn… saya juga baru 2 tahun terakhir suka baca buku.. buku2 yang saya baca dominan self improvement dan self controling, beberapa buku kumpulan puisi dan sekarang ini lagi asyik baca novel karya paulo coelho sama michael scott.. eh, apa boleh diskusi tentang buku2 yang sudah dibaca? saya juga ga punya temen buat membahas imajinasi hasil dari baca buku wkwk",qa_pair,0,human,human
qa_335,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Ahahaha kebetulan saat ini saya juga tengah berada di situasi yang persis dg yg kk alami😅 saya juga siswa kelas 11 dan seorang pecinta buku yang terjebak di tengah² orang² yg kurang minat terhadap buku😂 saat ini di sekolah saya sudah menerapkan jam literasi tetapi teman² saya di jam tersebut malah sibuk membuat tugas yg alhasil hanya saya sendiri saja yg membaca buku😂 tetap semangat membaca ya kak jangan pernah patah semangat😁",qa_pair,0,human,human
qa_336,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
gabung dalam klub buku, selain ketemu teman2 yang se hobi, kita juga bisa mendapatkan banyak hal loh dari kegiatan bedah buku",qa_pair,0,human,human
qa_337,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Sejak dulu SMP bahkan SD saya begitu menyukai buku yg genrenya sangat jarang anak seusia itu tertarik. Sering jahil meminjam buku bapak saya untuk melihat-lihat dan membaca sedikit ( buku peradaban dunia, konspirasi, sejarah dan filosofi, ensiklopedia ) itu sih seingat sayam Bedanya saya tidak membaca buku setiap hari sekarang, karena memang mood²an dalam hal itu. Sebaliknya, kegiatan literasi saya lakukan dengan membaca berbagai referensi² dari internet dan kdg dari video di Youtube, atau bahkan sebuah film. Selalu sendirian, ketika saya tidak ada teman untuk membahas hal-hal yg saya sukai ( seperti sejarah, politik, ataupun sejenisnya ) saya menyalurkannya melalui tulisan di media sosial atau menulis komentar. Ngomong sendiri juga pernah 😅 saya suka bila mendapat teman online yang ternyata sefrekuensi. Alhamdulillah di SMA saya mendapatkan sahabat yg lumayan paham, dapat diajak diskusi sedikit lah paling tidak. Di rumah pun saya bingung mau berbicara dg siapa selain Bapak saya. Untuk poin 3 dan 4 saya biasanya mendapatkannya setelah menonton suatu film dan membaca artikel. Dan poin 7 & 8 entah napa saya merasa memilikinya. Gak sadar juga kalau ternyata selama ini saya suka mengamati. Selalu dg serius memahami suatu subjek ataupun objek. Semakin sering ""bereaksi"" intinya. Saya orang yang begitu menyukai bacaan, terutama tentang ilmu pengetahuan umum dan lingkungan sekitar. Ataupun menyimak orang lain yg sedang membahas materi yg saya suka, misal waktu pelajaran sejarah, ataupun bapak saya yg mengajak diskusi. Terkadang sedikit sedih ketika kamu harus terus sendirian menyukai suatu hal. Tapi selama ini saya selalu memegang prinsip ""berbeda itu asyik"". Itu yg membuat saya selalu percaya diri. Oh ya, saya juga mau menambahkan, keren sekali tulisannya 👏",qa_pair,0,human,human
qa_338,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Aku Juga Ada maksudnya itu masuk ke dalam diriku Juga. Sampai Hal mengamati ini disangka oleh temanku sebagai rasa Suka terhadap lawan jenis. Padahal Saya tidak Hanya mengamati lawan jenis Tapi sesama jenis, bukan Aku bukan biseksual. Hanya suka mengamati perilaku mereka. Sampai ada seoranh lawan jenis yang menyadari bahwa dirinya sedang diamati. Dan dia komplain Dan akhirnya Aku pun menjelaskan. Kadanh kebiasaan ini muncul sendiri tanpa disadari. Pada Saat itu Aku sedang berada di ruang guru, kebetulan Ada lawan jenis berada 1 meter di depan Saya . Dan tanpa sadar sya langsung mengamati dia. Dan guru pun lewat dan menasehati Saya. Kamu ga boleh melihatseperti itu, lebih baik kenalan langsung dsb. Intinya beliau menuduh Saya memandang dengan aneh aneh,padahal Tidak. Ingin ku smackdown beliau, badannya pun lebih kecil dariku. Tapi sadar bahwa itu Tidak etis. Alhasil Aku jadi lebih waspada akan kebiasaan ini",qa_pair,0,human,human
qa_339,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Tapi sayang sekali teman saya jarang suka buku. Kalaupun ada, sukanya teenlit (kejadiannya sama persis seperti yang anda tulis), atau tidak baca buku angst dengan topik paling pasaran dengan karakter super menye menye ( saya tidak bermaksud menjudge mereka. Saya hanya sedikit sayang karna lebih banyak buku yang lebih baik dari itu :p) Saya juga awalnya pernah baca teenlit. Saat SMP juga 😂. Awalnya karna fomo dan teracuni konten di Toktok yang ngebahas buku² seperti itu, dan saya yang pemula ini hanya bisa ngikut karna dulu saya tipe yang suka genre angst :) dan pas baca saya enjoy saja (DULU). Tapi semakin saya mengorek genre genre buku lain, saya baru sadar bahwa… ternyata buku tuh benar benar se WOW itu. Dan ketika saya buka lagi buku teenlit yang pernah saya ""suka"" dulu, waduh. Ga bisa berkata-kata 😂. Langsung pengen preloved saja. Saya jadi kenal sama Andrea hinata, Akiyoshi Rikako, Leila S. Chudori, Fyodor Dostoyevsky, Albert Camus, Osamu Dazai, Pramoedya Ananta Toer, dan pengarang-pengarang hebat lainnya. Saya bukannya menjudge selera bacaan orang-orang yang suka teenlit. Saya tahu mungkin banyak orang yang tipe bacaannya seperti itu. Saya juga pernah ketemu orang yang bilang, satu judul buku teenlit dia itu buku terbaik dan WAJIB dibeli semua orang, saya cuma bisa mengangguk sambil senyum senyum saja. Seolah ngeliat diri saya yang dulu, suka baca teenlit dan mengcap buku itu sangat bagus. Tapi apa, ya. Entahlah, kata-katanya terlalu sulit untuk dirangkai :) saya hanya berharap masyarakat Indonesia tahu betapa serunya literasi. Makanya saya sering membuka Quora ataupun X untuk menjawab pertanyaan seperti: ""Apa judul buku favorit mu? "" ataupun di X saya bakal nangkring di base buku yang bahas buku semua. Dan jawab pertanyaan-pertanyaan mereka yang sekiranya saya bisa balas. :)",qa_pair,0,human,human
qa_340,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Saya juga pernah ada di fase merasa sangat jenuh dengan membaca buku. Hidup saya menjadi gelisah, susah fokus, dan mendadak tidak bergairah lagi untuk membaca, serta muak sekali rasanya ketika melihat buku. Saya juga pernah mengalami hal ini. Dulu saat mahasiswa, saya ikut forum menulis dan saya sangat menggandrungi hal-hal yang berkaitan dengan menulis dan membaca buku. Akan tetapi, saya menyadari, bahwa ""pintar sendiri"" itu tidak enak, tidak membawa dampak positif bagi diri dan lingkungan, sehingga aktivitas membaca dan menulis membuat saya mual. 2017 saya mulai kembali untuk mencintai buku, tapi dengan tema keprofesian yang saya geluti. Hal ini berdampak positif bagi peningkatan profesionalisme saya dan menekan human error saat bekerja.",qa_pair,0,human,human
qa_341,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Jadi ingat diri sendiri, saya suka membaca sejak SD, saya masih ingat buku pertama yang almarhumah mama saya belikan buat saya adalah buku tentang pencernaan manusia dan buku seperti chicken soup for the soul. Dua buku itu saya baca bolak balik sampe lecek. Saya mulai membaca buku bahasa inggris ketika kuliah ( jaman saya belum ada google translate) jadi translate pake kamus yang seberat kursi itu. Kuliah di jurusan psikologi membuat saya harus banyak membaca dan terkadang buku terjemahan bikin saya senewen. Jadinya saya harus nerjemahin satu2 dan jadi lama banget klo baca. Nah, saya dikasih tips sama teman saya yang saat itu bahasa inggrisnya udah level master, kata dia baca saja pake bahasa asli, gak perlu tau juga semua kata per kata, yang penting paham dulu garis besarnya. Dan itu berhasil, nah supaya saya bisa baca buku bahasa inggris tanpa lihat kamus, tiap malam saya baca kamus bahasa inggris, setelah itu saya tertidur, dan efeknya sangat bagus, jadi gampang diingat. Trus, mengenai circle pertemanan yang gak terlalu suka baca buku kecuali kalo dibutuhkan saja, membuat saya tidak bisa bercerita tentang buku2 yang saya baca selama ini. Jadi klo ketemu yang sefrekuensi rasanya senang sekali tapi itu sangat langka. Oh ya, saya punya buku terjemahan Meine Kampf Aldolf Hitler, pertama kali membacanya saya senewen karena terjemahannya sangat tidak mudah untuk dipahami sudahlah buku setebal bantal eh terjemahannya tidak bagus, mau marah tapi gimana??? Tapi, makin ke sini makin mudah setelah saya coba baca lagi dengan hati gembira 😅 btw saya penggemar buku sejarah. Oh iya kalau surat kabar luar negeri yang saya suka baca itu New York Times, Washington Post, dan Der Spiegel versi Inggris, susah tapi banyak kosa kata baru yang bisa dipelajari di situ.",qa_pair,0,human,human
qa_342,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Aku membaca kyk org gila sejak kecil, ya tapi jd susah dapat teman diskusi, sering dicap sbg: sok tahu. Kadang kaget dibilang spt itu, padahal aku ngomong krn dapat pengetahuan itu dr membaca. Kebiasaan membaca jd drop sekali setelah ada socmed th 2000an. Bener Bu Karlina Leksono bilang, socmed ini bikin ""dangkal"". Kemampuan membaca teks jd menurun drastis. Dulu mbaca Kahlil Gibran, Shakespeare…dll sastra klasik segebeng2 bisa lancaaar saja, setelah kenal socmed, jd drop & mudah terdistraksi. Ya tapi setidaknya dg adanya socmed & internet, aku bisa mbaca puluhan artikel tiap hari. Setelah nemu Quora, ya makin banyak mbaca artikel2 pendek. Bedanya dengan Kevin: aku tetap malas nulis 😅🤪 Nulis hanya krn tugas papers, terakhir thesis. Memang semua berakhir dg the best sih. Mungkin krn perspektif yang meluas ya, jd kalau melihat suatu kasus juga berbeda dan tidak dangkal. Oh ya, membaca juga membuat manusia jd sulit rasis. Setidaknya terjadi padaku, meski aku jg beberapa kali mengalami perlakuan rasis, tapi tetap tidak membuatku jd rasis. Dampak itu jg kuketahui belakangan. Waktu pertama kali bisa membaca, bacaan pertamaku selain Alkitab hard cover kulit adalah petualangan Tom Syawer & Kisah Winnetou Kepala Suku Indian. Aku baru tahu, novel2 itu bicara ttg: anti rasisme. Kisah para tokoh dalam novel itu berdampak pd pola pikirku sepanjang hidup.",qa_pair,0,human,human
qa_343,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
dan saya percaya jika budaya literasi di terapkan di seluruh masyarakat indonesia, maka bangsa indonesia di masa depan akan menjadi lebih baik baik,bahkan memiliki kesempatan besar untuk menjadi negara maju,karena budaya literasi itu budaya bangsa yang maju dan cara yang sangat baik untuk menjadikan SDM yang berkualiatas,kereatif dan inofatif,saya sendiri sangat menyukai membaca,dan dari pengalaman saya sendiri teman saya yang suka membaca adalah orang yang cerdas dan baik/tidak aneh-aneh",qa_pair,0,human,human
qa_344,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Saya mahasiswi umur 20 tahun dan baru mulai ingin membaca buku, saya malu diumur segini baru sadar bahwa membaca itu penting tidak hanya materi kuliah tetapi juga pengetahuan umum. Terimakasih mas Kevin sudah berbagi pengalaman nya semoga nular ke saya",qa_pair,0,human,human
qa_345,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Mas, membaca (dan mempraktekkan) buku kan perlu waktu banyak, otomatis harus ada jatah waktu lain yang harus diambil. Ini yang saya rasakan sih. Kalo dari mas Kevin sendiri, jatah waktu mana yang diambil buat baca? Jatah tidur? Jatah main? atau apa? Thanks mas..",qa_pair,0,human,human
qa_346,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Huhu saya kadang menyesal mengapa saya dulu lebih senang membaca novel menye-menye di wattpad, yang sedikit banyak mempengaruhi pola pikir saya saat ini. :')",qa_pair,0,human,human
qa_347,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
YuBaru kali ini semenjak di Quora Nemu yg pas banget sama diriku. Sama² hobi Suka membaca. Agak minder sih kadang nilai akademik ku gak sebagus teman yang lain. (Kebanyakan org yg suka membaca di sangkut pautkan dgn nilai akademik) Tapi ini emang kenyataan, sering membaca ya akhir nya menuangkan ide lewat tulisan. Kadang keluarga atau teman sendiri gak percaya itu tulisan aku🤣. Setelah melihat tulisan ini jadi lebih percaya diri tuk lebih giat lagi membaca. thnxs ❤️. Fyi : Yang aku temukan di kehidupan nyata orang pintar belum tentu cerdas. Pintar yg di maksud disini adalah ranking teratas di sekolah. Namun ada juga orang yang pintar juga cerdas, dan itu sahabatku sendiri. Mereka pintar dalam hal akademis juga senang membaca buku di luar mata pelajaran sekolah. Supaya gak minder nih, mungkin bakat mereka di pelajaran akademik. Kan bakat itu banyak. Aku ngerasa mereka itu teman terbaik yang pernah ku temui ya walaupun mereka ada kekurangan, but they are human. Mereka gak pelit memberi contekan tugas. Wkwkwks. Ya walaupun ada juga sih pelit² nya. Gak sembarang orang sih dekat sama org yg pemikiran nya menurut aku wow. Karena mereka lebih terjaga dalam pertemanan. Kan circle pertemanan adalah jati diri seseorang tersebut. Aku merasa juga pola pikir ku juga lebih terbentuk, yaa walaupun aku gak termasuk golongan mereka. Maaf agak sedikit curhat saking excited nya🤣",qa_pair,0,human,human
qa_348,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Mau nanya pa, kadang saat membaca buku buku yang berat otak kita tidak mampu menampung terlalu banyak informasi yang penting bahkan sampai rasanya membaca satu bab sehari saja sudah sangat berat, apa hanya membaca sekilas dan tidak terlalu mendalami informasi atau makna dari buku itu sendiri efektif untuk membaca buku pa? Soalnya kadang saya kalo satu buku ga selese ga mau buka buku yang lain 😂",qa_pair,0,human,human
qa_349,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Kalau boleh tau, tips bapak dalam membaca buku itu seperti apa ya? Saya kadang merasa sulit untuk fokus dan berdampak harus mengulang-ulang suatu paragraf alhasil waktu tidak efisien. Saya ingin bisa menyerap inti-inti dari isi suatu buku dengan efektif…. Terimakasih sebelumnya Pak.",qa_pair,0,human,human
qa_350,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
saya dulu sangat tidak suka membaca ,biasanya baru baca kata pengantar saja sudah ngantuk hehe,tpi setelah saya merasa bahwa membaca itu penting maka membaca bukan lagi paksaan atau kewajiban melainkan habits saya",qa_pair,0,human,human
qa_351,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Salah satunya: memiliki tabungan kosakata dan data yang banyak, sehingga apapun yang berkaitan dengan kegiatan ilmiah menjadi mudah. Saya punya rutinan untuk umum di Google Meet tiap malam Minggu yang isinya membahas teori-teori, bedah buku, berbagi pengetahuan dan semacamnya. Tidak jarang, topik yang dibahas adalah request dari anak-anak dan peserta. Luasnya bacaan dengan berbagai jenisnya, seperti orang yang hobi traveling ke berbagai daerah. Membaca satu buku katakanlah seperti si A yang hanya tau Surabaya saja. Sedangkan si B, dia pernah ke Bali, ke Toba, ke pedalaman Kalimantan, ke Lombok, maka sudah pasti bahan cerita si B lebih banyak dan lebih menarik didengarkan daripada si A. Sering membaca, apalagi rutin tiap hari, biasanya dampak dari ini tidak terasa secara langsung (instan). Saya mulai membaca buku-buku psikologi dan ilmu komunikasi ketika SMA, tapi baru bisa memakainya sebagai topik obrolan ketika saya jadi mahasiswa. Buku yang membahas tentang perjuangan kemerdekaan negeri ini kubaca ketika SMP, tapi kegunaan informasi dari bacaan itu baru terpakai ketika saya baru masuk ke dunia jurnalistik bertahun-tahun kemudian. Dalam kasusku sendiri, satu-dua buku dibaca masih belum bisa dinikmati dampaknya. Memang harus sabar dan konsisten. Nah, jika sudah cukup kuat bacaannya, maka: Logika dan kemampuan berpikir kritis sudah mapan. Ini hal mendasar yang sangat perlu dimiliki untuk menjalani kehidupan ini, apalagi di dunia yang berhubungan dengan hal-hal akademik. Kebiasaan membaca otomatis melatih ini. Saya belum pernah ketemu orang yang membaca buku bertahun-tahun dengan ber-lemari-lemari buku yang dimiliki masih cacat logikanya. Berpeluang lebih besar untuk jadi pembicara yang hebat. Saya sendiri boleh ngaku, tidak mungkin saya bisa mengisi seminar dengan baik jika seandainya saya tidak membaca buku sejak dulu. Teman-temanku bookish lainnya tidak semua ingin atau sedang menggeluti pekerjaan sebagai narasumber semacam ini, tapi mereka jika diminta berbicara di kelas kuliah atau obrolan santai ketika ngopi misalnya, kualitasnya terasa. Bicara topik pembangunan infrastruktur negara misal, semua orang bisa beropini tentang ini. Ceplas-ceplos ini itu, kritik sana sini, tapi kita seharusnya tahu perbedaannya jika dia sudah membaca buku tentang sejarah pemerintahan Indonesia dari Orde Lama sampai sekarang, mempelajari skema hutang negara, laju pertumbuhan penduduk dan ekonomi, dan seterusnya. Pembaca akan bicara data dan cenderung membangun pola argumentasi berdasarkan konteks (sejarah, budaya dan lainnya). Kosakatanya juga lebih kaya. Kuat. Tulisan atau ucapan lisan yang berbasis data dari apa yang dibaca, tentu saja sangat kuat. Saya pribadi merasakan manfaatnya ketika melakukan penelitian, menulis makalah ilmiah, buku ataupun setor tulisan ke media massa. Ketika menulis seperti ini, orang yang sudah memiliki bacaan yang banyak seperti sudah disiapkan berbagai macam bahan masakan di meja. Tinggal mengolahnya jadi masakan. Kompas misalnya, minta 5000 karakter. Rasanya ringan (bila dibandingkan dengan permintaan jurnal minimal 5000 kata maksudnya), padahal Kompas termasuk media massa yang paling sulit ditembus oleh penulis awam. Topik turun, seketika di pikiran sudah terangkai alur pembahasannya. Nanti muncul, oh ini dari buku ini, buku ini dan situs ini. Apalagi jika sudah membaca buku-buku topik lain, mudah saja membuat jembatan penghubung antara agama dengan kesehatan, sosial dengan ilmu biologi, dan seterusnya. Kuat di data, kuat di analisa, juga kuat di kemampuan mengolah serta membuatnya jadi cantik. Semua penulis haruslah jadi pembaca dulu. Ini aturan kuno yang terus berlaku. Makanya, saya yang memang sejak awal ingin jadi penulis menjadi dimudahkan karena membaca. Setidaknya itu yang bisa saya sampaikan dulu. Tidak melulu di dunia akademik, manfaat membaca juga dirasakan oleh banyak pihak di dunianya masing-masing. Ibu rumah tangga, petani, influencer, apapun itu, jika ditopang dengan literasi yang baik maka lajunya akan lebih cepat dan efisien. Terima kasih sudah membaca:)",qa_pair,0,human,human
qa_352,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Saya pernah membaca salah satu quote bahwa membaca itu membuat satu titik di otak. Semakin banyak membaca akan membuat titik itu di otak semakin banyak. Sehingga informasi bisa saling terhubung satu dan yang lainnya. Saya suka membaca sejak tahun 2013 hingga sekarang. Dan semakin banyak membaca membuat saya berkata, wah info apa lagi ini yang belum pernah saya ketahui. Kebanyakan saya membaca buku motivasi, buku Islam, sejarah Islam, tafsir, intinya yang tidak jauh jauh dr buku agama, karena basic saya seorang mahasiswa pendidikan agama Islam. Yang saya rasakan semakin kesini, saya menjadi pribadi yang lebih banyak diam ketika orang orang banyak yg berbicara dan lebih banyak menjadi pengamat ketika orang orang sedang berkumpul dan ngobrol. Lain lagi ketika ada masalah, kadang karena bacaan yg dibaca seputar Agama Islam, yang sebelumnya hati ini dah mau mencak mencak dan marah marah, kemudian bisa mengontrol emosi dan bilang di dalam hati, sabar ini sudah digariskan sama Allah. Lebih lagi ketika ada harapan yang tidak sesuai dengan kenyataan walaupun kita dah berusaha maksimal. Ditambah lagi kosa kata juga semakin banyak, dan akhir akhir ini baru suka nulis dan rencana tulisan mau dikirim ke penerbit agar bisa dicetak dan diterbitkan. Hitung hitung pengalaman biar bisa menyusun buku. Padahal dulu boro boro suka nulis dan baca. Belajar dan pegang buku serta baca hanya h-1 sebelum ujian. Hehe",qa_pair,0,human,human
qa_353,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Saya ibu RT, karena suka membaca, saya jadi bisa nulis novel.",qa_pair,0,human,human
qa_354,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Saya pernah membaca dan mengamini sebuah kalimat yang bunyinya : membacalah jika ingin mengenal dunia, menulislah jika ingin dikenal dunia.",qa_pair,0,human,human
qa_355,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Kak boleh minta ga aktivitas itu dari mana aja, soalnya saya tertarik buat ikut seperti itu. Tapi saya bingung dapetnya dari mana, mungkin kalo ada IG atau lainnya boleh minta di spill",qa_pair,0,human,human
qa_356,"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?
;
Hahaha, jadi inget pas muda sampai punya buku Pokok-pokok gerilya Pak Nas demi cuma ada dasar kalau gerilya itu bukan doktrin akhir melainkan cuma fase.",qa_pair,0,human,human
