"object_id","text","text_type","label","ai_model","validation_status"
"sosmed_323","video hoax yg tidak jelas : yg sedang bicara tidak jelas, yg diajak bicara juga tidak jelas,.","social_media_comment","0","human","human"
"sosmed_324","ndut liat udh di guardian ndut reputasi kepemimpinan dan rezim lu sangat buruk di mata semua orang ndut","social_media_comment","0","human","human"
"sosmed_325","Presiden Prabowo baru menjabat 100 hari lebih, eh ini udah mikir periode ke 2, makan tuh joget oke gas oke gas 😂","social_media_comment","0","human","human"
"sosmed_326","Ayo pak, ini sudah mengarah ke banyak penjuru budidaya, kita digempur dan berjuang sendiri, pemerintah selama ini hanya gencar dengan pajak, tp tidak gencar dalam memudahkan rakyat, semoga bapak bisa memberikan solusi, (Hukum mati para korupsi)","social_media_comment","0","human","human"
"sosmed_327","""Pemerintah wajib buka lapangan kerja"" Lapangan kerja justru bisa ada kalau pemerintah dan negara lepas tangan dari pasar dan ekonomi, disediakan pelaku ekonomi dan swasta, bukan malah merusak pasar dgn mengada-adakan lapangan kerja. Ini pemikiran yg menyerupai Keynesianisme...","social_media_comment","0","human","human"
"sosmed_328","Sudah Lewat 100 Hari, Program Prioritas Presiden Prabowo Konsisten Sesuai Pidato Perdananya","social_media_comment","0","human","human"
"sosmed_329","Kami rakyat Indonesia sudah tidak punya rasa percaya sekecil apapun terhadap pemerintahan Indonesia saat ini. Kemarin kami percaya bahkan mendukung 02 sepenuhnya tapi setelah duduk disinggasana kekuasaan arah kebijakannya tidak pro rakyat, sebagai rakyat kami hilang respect.","social_media_comment","0","human","human"
"sosmed_330","Iya tuh bos dahnil tolong tegur dengan keras menteri-menteri peninggalan Jokowi sengaja buat gaduh supaya Gibran cepat naik jadi presiden. Makanya Prabowo perlu Bu Megawati supaya mengawal pemerintahan Prabowo sampai 2029. Bos jangan dibiarkan anak buah Jokowi bikin blunder lagi","social_media_comment","0","human","human"
"sosmed_331","Sdh 100 hari lebih , baru dalam tahap evaluasi hal paling dasar .. Koordinasi komunikasi antar kabinet.. LPG hal yang menyangkut hajat hidup orang banyak tidak dimasukkan dalam rapat kabinet ?","social_media_comment","0","human","human"
"sosmed_332","Iya makanya survei hasilnya kepuasan 80% kinerja 100 hari presiden wapres","social_media_comment","0","human","human"
"sosmed_333","coba sebutkan apa sistem ekonomi, pemerintahan &amp; kurikulum pendidikan yang terbaik bagi Indonesia untuk mengejar ketertinggalan dari negara - negara maju &amp; sejahtera ?","social_media_comment","0","human","human"
"sosmed_334","Presiden Prabowo dan Ray Dalio dari dunia ekonomi membahas langkah konkrit untuk Ekonomi Kokoh dan sinergi usaha","social_media_comment","0","human","human"
"sosmed_335","kalau bisa mengalihkan dr isu yg lagi hot mungkin saja layak dpt rewards 👍","social_media_comment","0","human","human"
"sosmed_336","PMI ilegal, begitu kena batunya minta bantuan pemerintah... 🤣🤣 pemerintahnya goblok lagi... senengnya pencitraan..","social_media_comment","0","human","human"
"sosmed_337","Solusi hunian aman dari banjir kini lebih dekat dengan program Prabowo","social_media_comment","0","human","human"
"sosmed_338","Kita smua ini sering dibodohi sm pemimpin negeri, pejabat2 makin sukses kaya raya, kolusi, korupsi, nepotisme, mafia2 disegala lini makin menjadi2. POLITIK GENTONG BABI.!! Terafiliasi dgn Pimpinan Pusat yg kotor.! Saatnya REVOLUSI, GULUNG PEMERINTAHAN PRABOWO - JOKOWI !!","social_media_comment","0","human","human"
"sosmed_339","program efisiensi Prabowo hanya berlaku di pemerintahan tetapi tidak berlaku kepadanya sendiri,apa pendapatmu tentang pemborosan ini?","social_media_comment","0","human","human"
"sosmed_340","100 Hari Kabinet Merah Putih.","social_media_comment","0","human","human"
"sosmed_341","Saya yakin Pak tidak butuh dia, Karena Pak bisa lakukan sendiri dari hasil evaluasi kinerja Menteri. Saya menunggu Pak melakukan Manuver yg signifikan karena hari ke hari kinerja Presiden diawasi Rakyat dan diharapkan membawa Perubahan yg Baik.","social_media_comment","0","human","human"
"sosmed_342","Berikut capaian keberhasilan 100 hari kabinet merah putih di bawah kepemimpinan bapak prabowo","social_media_comment","0","human","human"
"sosmed_343","(Random) sungguh pelik masalah rencana evakuasi 1000 orang Gazan yang menderita luka parah, sakit, butuh pengobatan segera ini ke indonesia Jujur, sejak kebohongan terang2an kampanye kapal rumah sakit ke Gaza, sulit sekali obyektif ke pemerintahan sendiri Jika Qatar atau…","social_media_comment","0","human","human"
"sosmed_344","Orang-orang Melayu di Thailand Selatan berontak bukan tanpa sebab. Mereka ini tertindas: - Kemiskinan dan pengangguran disana tinggi - Pemerintah Thai mengirim transmigran kesana - Lalu mereka dipaksa ikut budaya Thai dan berbahasa Thai.","social_media_comment","0","human","human"
"sosmed_345","Semangat Ramadan makin terasa dengan stimulus ekonomi Prabowo yang dukung kesejahteraan","social_media_comment","0","human","human"
"sosmed_346","Woi danantara-danantara be, investasi lah ini itu rencana segala, MELEK depan mata itu banjir separah itu dampaknya, skala prioritasnya gimanasi, plus minusnya dah dipikirin belum?! Adil dong jangan haus kekuasaan ngenyangin sekelompok doang","social_media_comment","0","human","human"
"sosmed_347",",apa saja kasus hukum yang sementara dihadapi si Dahnil ini?","social_media_comment","0","human","human"
"sosmed_348","good job Pak Prabowo, solusi MBG bantu daya beli rakyat naik","social_media_comment","0","human","human"
"sosmed_349","Cc tolong di basmi ini sampah ..ini negara hukum kan?ada polisi nya kan?","social_media_comment","0","human","human"
"sosmed_350","Kenapa sih orang orang dibanding ngeritik pemerintah soal pendidikan dan ekonomi malah ngeritik sender.padahal secara bahasa dan kebudayaan bukanya kalian lebih dekat dengan sender?. Masalah palestina ribet asli.dia wni saudara kalian juga","social_media_comment","0","human","human"
"sosmed_351","Yth Presiden Indonesia, Kondisi seperti inikah yg anda harapkan? Bukannya segera loloskan &amp; sahkan UU Perampasan Aset dan Miskinkan Koruptor malah Aset Vital Rakyat yg hanya buat cari makan yg disita. Rakyat ga bisa bayar pajak motor krn banyak PHK yg buat Ekonomi mereka sulit.","social_media_comment","0","human","human"
"sosmed_352","Guys pilih presiden jangan dimain2in ya, ini baru 100 hari terasa lama kali,","social_media_comment","0","human","human"
"sosmed_353","Rakyat tagih janji Presiden katanya ingin melakukan tindakan keras thdp koruptor ternyata Si Jokowi, Erick &amp; Boy Tohir msh bebas berkeliaran !!!","social_media_comment","0","human","human"
"sosmed_354","Pada hari Selasa 11 Februari 2025 Jam 16.00 Wib, Aipda Boyke Simarmata melaksanakan peninjauan dan pengecekan ketahanan pangan Kolam Ikan Nila di Jln.Parangtritis lX RW 11 Kel Ancol. Kegiatan tersebut dalam rangka Mendukung Program 100 Hari Presiden RI tentang Ketahanan Pangan.","social_media_comment","0","human","human"
"sosmed_355","164 HARI PRESIDEN RI Jokowi itu orang biasa,tdk kebal hukum,terkorup dunia oleh OCCRP. PENEGAK HUKUM / YG NORMAL, NKRI NEGARA HUKUM 👇 &gt; ADILI JOKOWI AGAR NEGARA LUAR TDK RAGU JADI INVESTOR DI INDONESIA.","social_media_comment","0","human","human"
"sosmed_356","Mahasiswa akan di peralat untuk menggoyang rezim Prabowo-Gibran. Mengapa mereka ngamuk dg dibongkarnya mafia migas? Karena cuannya sangat amat besar, bahkan mampu untuk membeli satu negara di asia tenggara. Jgn heran salah sy org akan di jadikan boneka","social_media_comment","0","human","human"
"sosmed_357","Beban berkurang, produktivitas meningkat! Diskon tarif listrik bantu UMKM dan keluarga bangkit bersama. 📉⚙️","social_media_comment","0","human","human"
"sosmed_358","Stimulus ekonomi Prabowo hadirkan Ramadan dan Lebaran tanpa drama finansial","social_media_comment","0","human","human"
"sosmed_359","Yg penting bikin kebijakan sesuai kebutuhan rakyat... krn rakyat tdk tersentuh oleh superholding Danantara dan MBG, daya beli tetap turun","social_media_comment","0","human","human"
"sosmed_360","Buktikan pak, tarik semua jumlah uang/nilai yg mereka korupsi, jgn ada sisa. Pasti aman ekonomi rakyat Indonesia","social_media_comment","0","human","human"
"sosmed_361","Aneh2 rakyatmu , hukum kok bisa di beli","social_media_comment","0","human","human"
"sosmed_362","Pemerintahan yang tegas, Indonesia yang bebas narkoba! Prabowo-Gibran untuk masa depan lebih baik!","social_media_comment","0","human","human"
"sosmed_363","Solusi ekonomi Prabowo: perluas jangkauan mitra dagang, hilirisasi SDA, dan konsumsi lokal dipicu untuk hadapi tarif dagang AS","social_media_comment","0","human","human"
"sosmed_364","Halo Dalam rangka mendukung Asta Cita pemerintahan Presiden Prabowo, melalui Program TJSL berkolaborasi dengan Lembaga Pembiayaan Ekspor Indonesia (LPEI) telah melatih 165 UMKM untuk menembus pasar ekspor melalui Program UMKM","social_media_comment","0","human","human"
"sosmed_365","Mari Bersama Kita Saksikan Pencapain 100 Hari Kabinet Merah Putih","social_media_comment","0","human","human"
"sosmed_366","Bertakon... 🙊 Isok gak pemerintahan Indonesia meniru ketegasan paman kekar... Menghukum hama² pelaku vandalism/pembakaran dll ketika berdemo isu UU TNI...?","social_media_comment","0","human","human"
"sosmed_367","Sudahlah pk lupakan janji2 kampanye,refresh kembali buat skala prioritas langkah pembangunan strategis,dr penegakan hukum terutama KKN,ekonomi &amp; pemberdayaan sumber tenaga kerja &amp; alam,politik sudah hancur buatlah dekrit Bubarkan Saja DPR Krn sudah tdk tahu yg dia wakili","social_media_comment","0","human","human"
"sosmed_368","Halo, Kakak! Yuk, intip PAKET 4 PCS 100 BOMBOGIE Kaos Pria Lengan Pendek terbaru 2023! Bahan semi katun, nyaman banget buat sehari-hari.","social_media_comment","0","human","human"
"sosmed_369","100 hari semangat membangun Negeri di Kabinet Merah Putih","social_media_comment","0","human","human"
"sosmed_370","Pak presiden lu tersayang! Alangkah bijaknya bila menghidupkan lg Koperasi Unit Desa atau KUD toh sdh ada Inpres nomor 4 Tahun 1984 &amp; masih berlaku sampai saat ini! Kembalikan distribusi Pupuk dan benih lewat KUD&amp;KUD sebagai Offtaker cc","social_media_comment","0","human","human"
"sosmed_371","Gak ada Indonesia gelap, Pemerintah Presiden Prabowo juga baru 100 hari","social_media_comment","0","human","human"
"sosmed_372","Prioritas mereka MBG bre, pendidikan tau nomor berapa","social_media_comment","0","human","human"
"sosmed_373","Dah cair SPT-nya min.... Ganti pemain... Harga gak bergerak.... Brengsek memang....","social_media_comment","0","human","human"
"sosmed_374","Penegak hukum bukan hanya kejaksaan, tp masih banyak pihak yg secara resmi menjadi penegak hukum","social_media_comment","0","human","human"
"sosmed_375","Ada apakah dengan anda pak presiden ku..??!, cepat sadar pak dari cuci otak'y dan kroni.","social_media_comment","0","human","human"
"sosmed_376","Saya gak ada prasangka buruk sama sekali ke saudara Feri sih. Jelas maksud saya yg ngentot itu ke cara-cara kooptasi yg dilakukan pemerintahan.","social_media_comment","0","human","human"
"sosmed_377","Presiden Prabowo Subianto kembali menegaskan rencananya untuk membentuk 80 ribu koperasi di desa. Masing-masing koperasi akan mendapatkan bantuan kredit dari pemerintah. Selengkapnya","social_media_comment","0","human","human"
"sosmed_378","Beban berkurang, produktivitas meningkat! Diskon tarif listrik bantu UMKM dan keluarga bangkit bersama. 📉⚙️","social_media_comment","0","human","human"
"sosmed_379","INDEX POLITICA: 87% PUBLIK PUAS DENGAN KINERJA KABINET PRABOWO-GIBRAN DALAM 100 HARI","social_media_comment","0","human","human"
"sosmed_380","JMTO Pastikan Permadi Arya atau Abu Janda Tidak Menjadi Komisaris BUMN Bila muncul isu Abu Janda diangkat menjadi Komisaris PT Jasamarga Tollroad Operator, itu hanyalah berita HOAX.","social_media_comment","0","human","human"
"sosmed_381","Di libatkan bukan d suruh... keterlibatannya bisa dalam bentuk bantuan pembiayaan, itu bisa sbg bentuk sumbangsih perusahaan2 swasta asing dan lokal jg BUMN terhadap generasi bangsa dan negara.","social_media_comment","0","human","human"
"sosmed_382","negara hancur karna orang” licik dan dungu mengisi kursi pemerintahan lagak nya nasionalisme tapi buat program rusak dan regulasi tajam kebawah selamatkan diri masing”","social_media_comment","0","human","human"
"sosmed_383","Pemerintah berkomitmen kuat untuk mewujudkan swasembada pangan sebagai langkah strategis dalam menjaga ketahanan pangan nasional dan mendukung kemandirian ekonomi.","social_media_comment","0","human","human"
"sosmed_384","berhadapan dgn US itu butuh trick yg tepat, mengikuti kemauan US jelas bkn solusi. +62 tdk boleh terdikte o/ US. arah politik LN +62 yg bebas aktif sejauh ini msh on track, soal impact politik dagang itu tdk terhindarkan. pilihan u/ berteman dgn semua jls amanat konstitusi +62","social_media_comment","0","human","human"
"sosmed_385","100 Hari Kabinet Merah-Putih, Menko AHY: Infrastruktur Kunci Ketahanan Pangan dan Kesejahteraan Rakyat","social_media_comment","0","human","human"
"sosmed_386","Merah mata krn mkn oseng² mercon (kata lae ) Janji kampanye tdk nyata Krn itu hanya omon...omon","social_media_comment","0","human","human"
"sosmed_387","baru 100 hari, sabar dikit napa... Lapangan kerja akan mudah disediakan kalau fufufafa jadi presiden","social_media_comment","0","human","human"
"sosmed_388","100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.","social_media_comment","0","human","human"
"sosmed_389","Kan Prabowo senidiri minta bantuan PSI mreka jadi garda terdepan dlm mengantar prabowo jd presiden","social_media_comment","0","human","human"
"sosmed_390","Penangkapan Hasto yg diprotes Megawati adl bentuk nyata keberlanjutan PENEGAKAN HUKUM TEBANG PILIH. Kinerja kabinet omon-omon setelah 100 hari menunjukkan Indonesia memang kini gelap","social_media_comment","0","human","human"
"sosmed_391","Kalau sudah 100 hari tidak ada aksi sekarang anda yang tegas pak presiden. Anda punya hak prerogatif.","social_media_comment","0","human","human"
"sosmed_392","CELIOS memberikan nilai 5 dari 10 untuk Presiden Prabowo dan 3 dari 10 untuk Wapres Gibran menjelang 100 Hari Pemerintahan Prabowo Gibran","social_media_comment","0","human","human"
"sosmed_393","Ini akibat nya cari kerjaan susah dan pemerintah gk buka lapangan kerja jadi banyak masyarakat cari jln pintas","social_media_comment","0","human","human"
"sosmed_394","Indonesia mrupakan negara maritim agraris, harus dijaga dg baik dr segi Politik maupun HanKam. Indonesia membutuhkan modal yg besar untuk optimalisasi pemanfaatan SumberDayaAlam, baik darat maupun laut, serta pengembangan industri Pertahanan dan Keamanan. 30jt Pi sbg modal awal.","social_media_comment","0","human","human"
"sosmed_395","Saya paling sering kritik Presiden tapi kritik yang membangun, memberi dukungan, bukan membenci. Tapi ini video dibuat untuk FITNAH PRABOWO, karena antara video dan suara bukanlah peristiwa yg sama, dan isi percakapan juga merupakan editan yg disunting. Ini permainan kotor dan keji para Antek Badjitol menebar KONTEN VIDEO HOAX sebagai umpan lambung, jangan terpancing…!!!","social_media_comment","0","human","human"
"sosmed_396","Yth. Bapak Presiden dan Bapak Menhan , banjir di Bekasi ternyata sangat parah pak dan dampaknya luar biasa. Segera perintahkan ukuran tangan pemerintah Pak, syukur² Pak Presiden hadir di tengah rakyat. Lakukan seperti Engkau dl di tengah prajuritmu","social_media_comment","0","human","human"
"sosmed_397","Itu pertemuan dalam rangka acara kolaborasi penjualan sprei UMKM online Najwa Prabowo","social_media_comment","0","human","human"
"sosmed_398","ekonomi melemah salah satu peran besar kejadian begini pemerintah tp yg lu salahin org2 yg ogah ngebeli produk terafiliasi ngasih dukungan ke rezim ckckck","social_media_comment","0","human","human"
"sosmed_399","Ngurusin bgt buat neken keppres ginian, mending keppres buat hukum koruptor noh sekalian hukum mati, perampasan aset gajelas entah sampe mana","social_media_comment","0","human","human"
"sosmed_400","apakah lebih baik APBN digunakan untuk program makan bergizi gratis atau digunakan untuk membangun pertanian, perkebunan dan industri UMKM?","social_media_comment","0","human","human"
"sosmed_401","kalo saya jadi presiden pendidikan gratis sd gratis smp gratis sma gratis kuliah gratis 100 hari setelah dilantik kita haru ber efisiensi potong anggaran pendidikan","social_media_comment","0","human","human"
"sosmed_402","belum 100 hari udah bunuh warga sendiri, emg kabinet idiot","social_media_comment","0","human","human"
"sosmed_403","Oposan itu. 1. Klo pemerintah kebijakan nya tepat ya diakui 2. Klo pemerintahan salah ya dimaki dan dikritik 3. Klo ada oposisi tolol dan ngaco ya dimaki aja Berperanlah jasi oposisi sehat, bukan oposisi BuzzeRp. 10 Tahun Dosa Jokowi tidak boleh dimaafkan.","social_media_comment","0","human","human"
"sosmed_404","prabowo ternyata cuma segitu kemampuannya.. waniné kroyokan.. omon2nya menunjukkan ketidakmampuannya.. sdh 100 hari lebih, ttp belum ada hasil yg membahagiakan dr dia dan kabinet dagelannya","social_media_comment","0","human","human"
"sosmed_405","Jangan mau dibohongin. Triumvirat hanya sementara untuk menjamin layanan pemerintahan berjalan tetap sebagaimana mestinya sembari mempersiapkan pemilihan presiden pengganti.","social_media_comment","0","human","human"
"sosmed_406","Rumah berkualitas bagi semua berkat kebijakan Prabowo dan Program 3 Juta Rumah","social_media_comment","0","human","human"
"sosmed_407","Cek kesehatan gratis Prabowo jadi solusi buat yang pengen sehat tanpa biaya","social_media_comment","0","human","human"
"sosmed_408","Fresh - Percepatan Swasembada Pangan menjadi agenda prioritas Pemerintahan Prabowo-Gibran dengan mengoptimalkan komoditas beras, jagung, garam, dan padi.","social_media_comment","0","human","human"
"sosmed_409","100 hari semangat membangun negeri di kabinet merah putih --------------------------------------------------------------------","social_media_comment","0","human","human"
"sosmed_410","Presiden juga di retret dan kemudian hasilnya 100 hari malah hidup jokowi hidup jokowi, bukannya teriak hidup Indonesia, hidup rakyat..","social_media_comment","0","human","human"
"sosmed_411","Gebrakan Prabowo untuk melawan tarif AS: mitra dagang diperluas, hilirisasi SDA, dan konsumsi lokal makin tangguh","social_media_comment","0","human","human"
"sosmed_412","Menarik. Sekarang kombinasikan pengetahuanmu saat ini ttg 3 megaproyek Pak makan bergizi gratis, ikn dan danantara. Ketiga2nya menimbulkan ketidakpercayaan investor. Betul? Karena kombinasi dari konsumtif, long term return dan bayangan penyelewangan dana. Sbn jg naik","social_media_comment","0","human","human"
"sosmed_413","Bappenas: Untuk BUMN, pemerintah menetapkan arah strategis keuangan, seperti target investasi Rp1.905,6 triliun pada 2025. 5. Tren Keuangan Antar Perusahaan di 2025 Hilirisasi: Perusahaan seperti PT Freeport atau PT Antam fokus pada pengolahan komoditas,","social_media_comment","0","human","human"
"sosmed_414","1. Sentimen global Kata Direktur Utama BEI, penyebab IHSG anjlok gara-gara sentimen global, khususnya kebijakan Presiden Trump. Soalnya Trump minggu-minggu terakhir mulai angkat lagi isu perang dagang. Ini yg bikin kebanyakan investor (katanya) mantau atau wait &amp; see dulu.","social_media_comment","0","human","human"
"sosmed_415","Dari awal kami sdh menduga Puang, dgn diumumkannya kabinet jelas nampak arah negara ini spt apa, rakyat hanya dibuatkan drama 100 hari dan seterusnya utk hiburan tapi selebihnya mrk berpesta pora, preman sdh dipersiapkan dibuka disetiap kab/kota ....","social_media_comment","0","human","human"
"sosmed_416","Langkah Prabowo: perluas mitra dagang, dukung hilirisasi SDA, perkuat konsumsi domestik bagi ekonomi tangguh","social_media_comment","0","human","human"
"sosmed_417","Fakta nya: tekstil dan baju murah China sdh menguasai pasar Indonesia Hasil nya: pabrik tekstil sepi orderan, buruh phk, penjahit tanpa job, baju produk umkm kalah harga","social_media_comment","0","human","human"
"sosmed_418","Netizen : Adili Jokowi !! Prabowo : Hidup Jokowi !! FPI : Ganyang Fufufafa !! Prabowo : Gibran Pilihan Aku !! Mahasiswa : !! Prabowo : !! Rakyat : Hukum Mati Koruptor !! Prabowo : Kita Maafkan ☕️🔨","social_media_comment","0","human","human"
"sosmed_419","Solusi relokasi dari ancaman banjir lebih sederhana dengan Program 3 Juta Rumah Prabowo","social_media_comment","0","human","human"
"sosmed_420","Dengan komitmen Pemerintahan Prabowo, swasembada pangan dapat menjadi kenyataan yang beri kesejahteraan","social_media_comment","0","human","human"
"sosmed_421","Nasehat mulyono kalau jadi presiden: 1. Sarankan rakyat atasi masalahnya sendiri 2. Buat kesan seolah2 kritik itu background noise dan kita tetap maju 3. Sering2 pidato nyebut kemajuan2 walaupun bertentangan dgn fakta 4. Ubah diksi istilah2 5. Gaslight, gaslight, dan gaslight","social_media_comment","0","human","human"
"sosmed_422","Presiden Prabowo Kunjungi Korban Banjir di Bekasi, Berbuka Puasa di Rumah Warga","social_media_comment","0","human","human"
"sosmed_423","Biarlah pemerintah bekerja dengan caranya sendiri. Yakin Prabowo Gibran akan buat Indonesia semakin baik lagi.","social_media_comment","0","human","human"
"sosmed_424","Yg saya pertanyakan antara pihak ke 2 dan pihak 1 komunikasinya seperti apa? Ko pihak 1 baru tau dari informasi pihak 3? Jd ya seperti ini. Pemerintahan itu rusak krn bnyk masalah yg ditutupi oleh menteri2 &amp; tdk dilaporkan ke presiden Pak galak dikit ama pembantunya pa","social_media_comment","0","human","human"
"sosmed_425","Hunian bebas banjir lebih mungkin dengan Program 3 Juta Rumah Prabowo, solusi relokasi yang efisien","social_media_comment","0","human","human"
"sosmed_426","Ngomel mulu gara² Presiden sloww.. Demo Pilpres 2019 kek apa? Demo PILKADA DKI kek apa? Berharap Mantan Danjen Kopassus yg pernah menghadap gelombang 98 panik melawan generasi strawberry yg disuruh Bu Puan baca UU dulu. Hahahaha 🤣😂😅","social_media_comment","0","human","human"
"sosmed_427","100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.","social_media_comment","0","human","human"
"sosmed_428","LG nglawak pak tp gak lucu, bagi audiens hny melihat kebodohan.... Klopun semua tutup Krn mahal yg ada pengguran bertambah, kedelai masih impor dr Amerika, mau tuh UMKM tahu tempe gulung tikar...","social_media_comment","0","human","human"
"sosmed_429","100 Hari Kabinet Merah Putih: Langkah Menuju Indonesia Maju Merah Putih Gibran Untuk Negeri","social_media_comment","0","human","human"
"sosmed_430","58% pasti bangga dg arah kepemimpinan Prabowo, yg lebih kearah kebingungan","social_media_comment","0","human","human"
"sosmed_431","Banjir pun bisa dihadapi dengan mudah dengan bantuan relokasi Prabowo","social_media_comment","0","human","human"
"sosmed_432","Pembangunan IKN Nusantara akan dilanjutkan oleh Presiden Prabowo Subianto","social_media_comment","0","human","human"
"sosmed_433","Presiden Prabowo dorong UKM go digital bersama solusi dari Telkom Indonesia.","social_media_comment","0","human","human"
"sosmed_434","Adakah ringkasan 100 hari kerja tentang keblunderan kabinet merah putih, kesalahan kebijakan, kurangnya kekuatan hukum untuk koruptor? Penambahan nilai investasi untuk perkuatan pondasi bangsa akan sia-sia kalau semua nantinya masuk ke perut koruptor.","social_media_comment","0","human","human"
"sosmed_435","Indeks Demokrasi Indonesia 2024 mengalami penurunan dibandingkan tahun sebelumnya. Kemerosotan demokrasi semakin terasa pada awal pemerintahan Presiden Prabowo Subianto.","social_media_comment","0","human","human"
"sosmed_436","Dalam masa 100 hari kerja Kabinet Merah Putih, WIKA berhasil selesaikan dan operasikan Sistem Penyediaan Air Minum (SPAM) Regional Jatiluhur 1.","social_media_comment","0","human","human"
"sosmed_437","100 hari pemerintahan Presiden Prabowo KPK maupun Kejagung makin bertaji, banyak kasus korupsi terungkap dan tertangkap. Coba cek","social_media_comment","0","human","human"
"sosmed_438","Prabowo hadirkan strategi: mitra dagang diperluas, hilirisasi SDA ditekankan, konsumsi dalam negeri dipacu","social_media_comment","0","human","human"
"sosmed_439","apa hubungannya perang dagang trump yang memberikan tarif tapi direspon pak prabowo dengan program super holding seperti danantara?","social_media_comment","0","human","human"
"sosmed_440","100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.","social_media_comment","0","human","human"
"sosmed_441","Menghina Prabowo Gibran bukan dosa sih, itu kewajiban","social_media_comment","0","human","human"
"sosmed_442","Ak akan tetap buruk sangka kepada pemerintahan yg anjing ini","social_media_comment","0","human","human"
"sosmed_443","gw to the point ajh y, what if klo gw jd presiden indonesia skrg?","social_media_comment","0","human","human"
"sosmed_444","Sesekali Alhamdulillah pada kalimat Alhamdulillah rempang tidak jadi digusur, Alhamdulillah lapangan kerja terbuka bagi rakyat. Supaya semuanya senang dengar Alhamdulillah dari bapak","social_media_comment","0","human","human"
"sosmed_445","Selamat buat yg milih prabowo gibran tunggu saat negaramu diacak2 oleh para pemghianat negara","social_media_comment","0","human","human"
"sosmed_446","2014 muncul istilah baru, Kampret vs Cebong. Kampret berasal dari koalisi capres Prabowo yaitu KMP (KaMPret). Sedangkan Cebong berasal dari capres Jokowi yg memelihara kodok. 2019 masih bertahan Cebong vs Kampret ditambah Kadrun. 2024 bergulir LowBat vs Baterai Kembung. 🤦‍♂️","social_media_comment","0","human","human"
"sosmed_447","gue, sepintas ngelihat ""air muka"" pak Yusril Izha Mahendra beliau tak begitu ngeeh ... baru 100 hari lebih kamu bekerja sebagai presiden Indonesia lho pak , koc sebegitu nya anti kritik ych .. ati ati nj**ngg strookk, kapookk raimu ..cuih !! 😩😩👎🏿👎🏿🤮🤮","social_media_comment","0","human","human"
"sosmed_448","Bagi pemerintah kerugian rakyat bukan kerugian negara? Keuntungan rakyat yg mampu menambah pertumbuhan ekonomi bukan untung negara? Kalau tidak menguntungkan pribadi bukan keuntungan negara? Obral tambang merugikan rakyat tapi menjadi keuntungan negara? Siapa itu negara?","social_media_comment","0","human","human"
"sosmed_449","Langkah pemerintah menanggung PPh bagi karyawan bergaji di bawah Rp10 juta layak diapresiasi. Seruan agar pengusaha tidak lakukan PHK mencerminkan upaya menjaga stabilitas dan keberlanjutan ekonomi bersama.","social_media_comment","0","human","human"
"sosmed_450","the heartbreak is real. punya temen yg kerja di pemerintahan but 0 comment about ruu tni. i think i just died","social_media_comment","0","human","human"
"sosmed_451","3) Dorong Hilirisasi &amp; Industrialisasi Dalam Negeri Tarif impor AS jadi momentum untuk perkuat industri nasional. Presiden Prabowo genjot hilirisasi bahan mentah jadi barang jadi. Fokus pada: nikel, bauksit, hingga sektor pangan dan tekstil.","social_media_comment","0","human","human"
"sosmed_452","Hello bagaimana cara menggulingkan rezim saat ini? Presiden dan pemerintahan yg belom setahun berkuasa selalu membuat kebijakan yang merugikan rakyat.","social_media_comment","0","human","human"
"sosmed_453","100 hari kabinet merah putih hanya bikin geleng2 kepala.. Ayo pak Prabowo.. bikin kami bangga dengan kerja keras dan tegas. Resuffle kabinet.","social_media_comment","0","human","human"
"sosmed_454","Pemerintah terus berupaya menjaga stabilitas ekonomi","social_media_comment","0","human","human"
"sosmed_455","100 Hari Semangat Membangun Negeri Di Kabinet Merah Putih","social_media_comment","0","human","human"
"sosmed_456","Menaikkan gaji bukan solusi yg tepat pak presiden , buktinya para hakim dan direktur2 BUMN yg gajinya besar, mereka faktanya tertangkap karena korupsi","social_media_comment","0","human","human"
"sosmed_457","Sayed Sadaat Mantan menteri komunikasi Afghanistan tinggal di jerman. Sayed memutuskan berhenti menjadi menteri karena muak dengan korupsi di pemerintahan. Andai dia mau korupsi bisa saja membeli rumah mewah dimanapun dia mau tinggal","social_media_comment","0","human","human"
"sosmed_458","Milih kabinet ngawur, belum apa2 reshuffle. Opung bilang katanya baru 100 hari, jangan dinilai. Ini 100 hari sdh reshuffle. Nek ngomong asal ya begitu.","social_media_comment","0","human","human"
"sosmed_459","Tp berterima kasih juga beliau gjd presiden, bayangin 100 hari yg skrg aja jebakan presiden sebelumnya SEBANYAK ITU 💀","social_media_comment","0","human","human"
"sosmed_460","Tanggapan yg membuat rakyat skeptis dengan anda, bagaimana mendorong pertumbuhan ekonomi jika : 1. Menteri dan jajarannya banyak sekali, anggaran untuk kemewahan mereka diambil dari APBN. 2. Efisiensi anggaran untuk pendidikan,dll sebagai fundamental bangsa.","social_media_comment","0","human","human"
